Chr Gene nSNPs nSims Start Stop Test Pvalue TopSNP TopSNP-pvalue
19 "SULT2A1" 3 1000 48373722 48389654 2.94677171554611 0.3996003996004 "rs3936308" 0.155771450000002
1 "NPHS2" 9 1000 179519673 179545084 8.61422443324369 0.3996003996004 "rs6657893" 0.0611643980000001
22 "PRODH" 7 1000 18900286 18924066 6.90316992333077 0.3996003996004 "rs16983593" 0.05074355
22 "TRIOBP" 9 1000 38092994 38172563 9.13036550893078 0.3996003996004 "rs1047326" 0.015831243
2 "C2orf69" 3 1000 200775978 200792996 2.03667955778213 0.3996003996004 "rs7592587" 0.31429538
3 "BOC" 33 1000 112931374 113006305 33.5933170575478 0.3996003996004 "rs775230" 0.0445845300000001
4 "METTL14" 7 1000 119606573 119632077 6.33685686729376 0.3996003996004 "rs298996" 0.10196945
10 "CRTAC1" 48 1000 99624756 99790585 49.4617975081175 0.400599400599401 "rs510100" 0.00617288430000002
10 "PRPF18" 14 1000 13628938 13672868 13.8789027822413 0.400599400599401 "rs11258459" 0.034881648
11 "FLRT1" 5 1000 63871361 63886645 4.37713318159723 0.400599400599401 "rs663149" 0.14496803
13 "LINC00282" 21 1000 52387482 52419286 20.7818043315467 0.400599400599401 "rs4943030" 0.021383634
13 "LMO7DN" 11 1000 76445173 76457948 10.098284690618 0.400599400599401 "rs9600567" 0.10573926
14 "CDC42BPB" 26 1000 103398715 103523742 26.7662663186242 0.400599400599401 "rs11627664" 0.0354430339999999
14 "OTX2-AS1" 28 1000 57279900 57397550 27.7848861139775 0.400599400599401 "rs6573109" 0.0591848199999997
16 "IL4R" 23 1000 27325229 27376099 23.5027505660293 0.400599400599401 "rs2239349" 0.0714205899999999
17 "VPS53" 46 1000 411907 618096 46.6438916639905 0.400599400599401 "rs2304948" 0.00810947500000003
1 "RCAN3" 5 1000 24828840 24863510 4.57176952831021 0.400599400599401 "rs196398" 0.2073787
2 "B3GALT1" 7 1000 168675181 168727366 5.1852201920205 0.400599400599401 "rs16854287" 0.17852509
3 "LRIG1" 42 1000 66429220 66550845 42.201698866793 0.400599400599401 "rs7653758" 0.014827358
3 "PTPRG" 304 1000 61547242 62280573 314.760463903952 0.400599400599401 "rs599529" 0.0027155068
5 "SPDL1" 6 1000 169010637 169031781 5.54994387864472 0.400599400599401 "rs154034" 0.20335506
6 "CYB5R4" 15 1000 84569369 84670146 13.8051080262187 0.400599400599401 "rs7746474" 0.18583393
7 "CHRM2" 58 1000 136553398 136701771 56.5704032703408 0.400599400599401 "rs2113545" 0.0186235899999999
7 "LHFPL3-AS2" 8 1000 104535074 104567092 7.82251657709298 0.400599400599401 "rs2430483" 0.073062316
8 "GSR" 6 1000 30535579 30585486 5.45406483437512 0.400599400599401 "rs2551715" 0.122892484000001
10 "LIPN" 12 1000 90521162 90537999 11.6741812043698 0.401598401598402 "rs366107" 0.147880989999999
11 "SWAP70" 26 1000 9685627 9774507 23.7886745838437 0.401598401598402 "rs4910487" 0.156161350000001
16 "GPT2" 2 1000 46918307 46965201 1.47512379907255 0.401598401598402 "rs734309" 0.243863940000001
16 "JPH3" 34 1000 87635440 87731761 34.4005600719655 0.401598401598402 "rs2562061" 0.029810939
17 "WSCD1" 16 1000 5973933 6027747 16.3068974671709 0.401598401598402 "rs11078606" 0.00680396
19 "ZNF554" 7 1000 2819871 2836733 6.6522077961447 0.401598401598402 "rs6510704" 0.0825615399999996
1 "IL22RA1" 9 1000 24446260 24469775 8.36585446795404 0.401598401598402 "rs10751768" 0.02544606
1 "RFWD2" 28 1000 175913961 176176380 27.4759653803489 0.401598401598402 "rs2502845" 0.05132096
20 "AP5S1" 3 1000 3801170 3805954 2.45892286617713 0.401598401598402 "rs6052095" 0.12195648
21 "OLIG2" 2 1000 34398215 34401503 1.63775720672396 0.401598401598402 "rs762178" 0.222067600000001
22 "ADORA2A-AS1" 18 1000 24825177 24890783 15.890176612398 0.401598401598402 "rs1008932" 0.0381802430000003
2 "ACVR1C" 13 1000 158383278 158485399 13.1624786524276 0.401598401598402 "rs6748047" 0.030476851
2 "ADAM17" 12 1000 9629410 9695917 10.0985822534785 0.401598401598402 "rs11690126" 0.0708783999999999
2 "PLCD4" 2 1000 219472487 219501909 1.77836975041756 0.401598401598402 "rs12989189" 0.212826199999999
2 "SRBD1" 59 1000 45615818 45838433 59.1847174083826 0.401598401598402 "rs17394081" 0.0598446129999998
2 "WDR75" 7 1000 190306158 190340264 6.56668440881331 0.401598401598402 "rs7597614" 0.0618164869999995
3 "PIGX" 2 1000 196439244 196462876 1.45277352114805 0.401598401598402 "rs1463627" 0.33184835
9 "RORB" 59 1000 77112251 77302117 57.6858943820531 0.401598401598402 "rs1885967" 0.0237162600000001
11 "DDX10" 54 1000 108535751 108811657 48.999716274437 0.402597402597403 "rs2553769" 0.0919357400000005
12 "SPRYD3" 6 1000 53458099 53473204 5.51111101850509 0.402597402597403 "rs10876402" 0.0514596599999998
16 "CORO7" 8 1000 4404542 4466962 7.50087000089358 0.402597402597403 "rs11076831" 0.11772025
17 "ASIC2" 591 1000 31340105 32483825 603.284677875023 0.402597402597403 "rs7218135" 0.002772963
19 "SIPA1L3" 60 1000 38397860 38699012 60.7096619531288 0.402597402597403 "rs10422365" 0.013979734
19 "ZNF568" 20 1000 37407230 37488834 17.6790817868903 0.402597402597403 "rs17707101" 0.0989465599999999
1 "ILF2" 2 1000 153634263 153643504 1.65336322717088 0.402597402597403 "rs3862047" 0.236374809999999
1 "VTCN1" 26 1000 117686208 117753582 25.0435579628681 0.402597402597403 "rs35575576" 0.010209435
1 "ZFYVE9" 15 1000 52607765 52812358 11.0516746143425 0.402597402597403 "rs7512531" 0.115446390000001
20 "RSPO4" 28 1000 939095 982907 28.0189993505357 0.402597402597403 "rs6086703" 0.0232705829999999
23 "HS6ST2" 50 1000 131760037 132095423 49.1479109934894 0.402597402597403 "rs5930574" 0.0725996049999999
23 "MECP2" 9 1000 153287263 153363188 8.14388191103502 0.402597402597403 "rs1734792" 0.1626188
3 "MAPKAPK3" 6 1000 50649292 50686728 6.0442229362914 0.402597402597403 "rs873985" 0.0652132999999999
6 "PPP2R5D" 3 1000 42952236 42980083 2.28304546196455 0.402597402597403 "rs3805948" 0.315564570000001
6 "RUNX2_2" 26 1000 45390313 45518819 21.3531534212975 0.402597402597403 "rs13217503" 0.0574221569999998
7 "FAM3C" 10 1000 120988904 121036422 8.7871339457859 0.402597402597403 "rs12706341" 0.0639507000000002
7 "SH2B2" 2 1000 101928352 101962178 1.59811836761494 0.402597402597403 "rs712842" 0.24682143
8 "BAALC" 41 1000 104152920 104242533 41.0116562268129 0.402597402597403 "rs4645535" 0.010440503
11 "PICALM" 26 1000 85668213 85780923 26.2956025165031 0.403596403596404 "rs12787412" 0.033766456
11 "YAP1" 35 1000 101981191 102104154 33.211926068859 0.403596403596404 "rs7122907" 0.0360713600000001
15 "ANPEP" 7 1000 90328125 90358072 5.89493113932811 0.403596403596404 "rs753362" 0.126177090000001
16 "GFER" 2 1000 2034149 2037750 1.29436360544966 0.403596403596404 "rs1046495" 0.3919388
16 "LPCAT2" 23 1000 55542912 55620582 22.6758329727242 0.403596403596404 "rs7190736" 0.0557718720000003
17 "SPECC1" 49 1000 19912648 20218072 43.8068529376185 0.403596403596404 "rs888424" 0.0996931100000003
19 "DACT3-AS1" 4 1000 47163620 47180713 3.44237640529647 0.403596403596404 "rs2871987" 0.24139515
1 "CCT3" 8 1000 156278751 156308206 7.16354818244653 0.403596403596404 "rs3795730" 0.10423748
22 "PDGFB" 3 1000 39619684 39640957 2.47043931012242 0.403596403596404 "rs4821877" 0.24044436
22 "SCUBE1" 44 1000 43599228 43739394 45.5112816126927 0.403596403596404 "rs7291800" 0.025230652
23 "LOC550643" 20 1000 56755717 56844004 16.7514815757933 0.403596403596404 "rs5960793" 0.16180092
2 "HIBCH" 18 1000 191069359 191184771 15.5040712076906 0.403596403596404 "rs2582734" 0.127948160000001
3 "LOC100996447" 10 1000 158263008 158288855 9.74689447577149 0.403596403596404 "rs1714521" 0.0925115940000001
3 "LOC344887" 7 1000 185677757 185698665 6.48763788014395 0.403596403596404 "rs7356015" 0.135895900000001
4 "CCRN4L" 5 1000 139936912 139967093 4.9137678718826 0.403596403596404 "rs17050680" 0.0592364799999999
6 "ALDH8A1" 6 1000 135238527 135271260 5.64591723473448 0.403596403596404 "rs9402666" 0.0933971699999996
6 "FGD2" 12 1000 36973422 36996845 11.9892658816795 0.403596403596404 "rs12199978" 0.0890978950000003
12 "CAPS2" 21 1000 75669758 75784702 19.9893465619701 0.404595404595405 "rs10879901" 0.019521145
13 "LINC00366" 4 1000 39141860 39153653 3.45414449391019 0.404595404595405 "rs7318447" 0.0692843650000001
15 "CORO2B" 44 1000 68871307 69020144 45.5829864657093 0.404595404595405 "rs9806222" 0.0554718400000002
15 "WDR76" 4 1000 44119111 44160617 3.49188786792045 0.404595404595405 "rs13329084" 0.15086724
16 "LOC102724467" 6 1000 87799936 87812754 5.44327958135899 0.404595404595405 "rs11863005" 0.0684105399999992
19 "GRAMD1A" 6 1000 35491245 35517373 5.439974837824 0.404595404595405 "rs2290642" 0.16280305
19 "UBE2S" 3 1000 55912649 55919325 2.55184265786606 0.404595404595405 "rs12709950" 0.19097519
19 "ZNF44" 4 1000 12382624 12405714 3.53509389072333 0.404595404595405 "rs2438589" 0.15145414
1 "CAMSAP2" 10 1000 200708685 200829831 9.27935452767693 0.404595404595405 "rs6658596" 0.153313130000002
21 "HMGN1" 3 1000 40714240 40721047 2.21819119193107 0.404595404595405 "rs760166" 0.15335831
23 "CLCN4" 37 1000 10124984 10205699 33.8254105412445 0.404595404595405 "rs3833" 0.0304982220000001
2 "MBOAT2" 17 1000 8996700 9143876 14.5869670265248 0.404595404595405 "rs7588402" 0.04863368
2 "OSBPL6" 50 1000 179059207 179264160 49.6727692201852 0.404595404595405 "rs13387048" 0.015588588
3 "EIF4E3" 28 1000 71728439 71803924 27.6476915889409 0.404595404595405 "rs2044609" 0.0224049929999999
4 "DCLK2" 44 1000 150999425 151178608 44.2365962211104 0.404595404595405 "rs10857243" 0.015101105
4 "ENPEP" 22 1000 111397228 111484493 22.7714016314645 0.404595404595405 "rs17552333" 0.037604526
4 "SLC7A11-AS1" 10 1000 139010167 139099331 8.07597423312435 0.404595404595405 "rs17300453" 0.15728718
6 "KIF25" 7 1000 168418552 168445769 6.74555272908569 0.404595404595405 "rs227235" 0.09667734
7 "PRSS37" 9 1000 141536077 141541221 6.41154076632623 0.404595404595405 "rs10454323" 0.22908998
11 "POU2F3" 26 1000 120107348 120190653 25.24081820705 0.405594405594406 "rs6589804" 0.022484886
12 "MLF2" 2 1000 6857157 6862636 1.66550089068355 0.405594405594406 "rs2302368" 0.241116880000001
15 "SLC28A1" 24 1000 85427891 85489027 23.7060936643658 0.405594405594406 "rs2290271" 0.01918952
16 "CTRB1" 4 1000 75252883 75258822 3.26173806014434 0.405594405594406 "rs8045196" 0.185877
17 "TEKT3" 16 1000 15207128 15244958 16.2973389791895 0.405594405594406 "rs16951377" 0.0016482386
18 "RBBP8" 8 1000 20513294 20606449 6.79407010800899 0.405594405594406 "rs4265922" 0.0858273659999992
19 "MRPL4" 2 1000 10362639 10370736 1.88497071248095 0.405594405594406 "rs1059840" 0.16982909
1 "ATP1A2" 6 1000 160085519 160113374 5.77093674363646 0.405594405594406 "rs11265329" 0.20986383
1 "LMO4" 9 1000 87794150 87814607 8.51708225095364 0.405594405594406 "rs3766024" 0.11284784
1 "WRAP73" 2 1000 3547330 3566671 1.83341487536544 0.405594405594406 "rs2760319" 0.30793867
20 "ARFRP1" 2 1000 62329994 62339365 1.61087889370956 0.405594405594406 "rs1291211" 0.26216915
21 "LOC100506385" 8 1000 36118121 36157168 7.96021568327425 0.405594405594406 "rs2834636" 0.10078719
22 "C22orf42" 2 1000 32545518 32555243 1.56340236850358 0.405594405594406 "rs2019949" 0.32869998
4 "LETM1" 4 1000 1813205 1857974 3.04653336519446 0.405594405594406 "rs10019772" 0.20298035
5 "P4HA2" 12 1000 131528303 131563556 11.6941744904984 0.405594405594406 "rs10520127" 0.103511564000001
5 "PCDHB9" 2 1000 140566700 140571111 1.3913467806019 0.405594405594406 "rs2910324" 0.37159085
7 "C7orf33" 5 1000 148287656 148312952 4.06708094007731 0.405594405594406 "rs12113720" 0.138594029999999
7 "SRPK2" 33 1000 104756820 105029377 30.8994302326743 0.405594405594406 "rs6968355" 0.0130512950000001
7 "ZNF655" 3 1000 99156044 99174076 2.9586154474445 0.405594405594406 "rs952319" 0.227011490000001
8 "ENTPD4" 11 1000 23286664 23315244 10.7759030660571 0.405594405594406 "rs17089263" 0.0307883079999999
9 "LOC101448202" 17 1000 137711260 137764464 17.1923704156787 0.405594405594406 "rs9410002" 0.0178086659999999
12 "ACADS" 2 1000 121163570 121177811 1.64129267754737 0.406593406593407 "rs3794214" 0.25791135
13 "XPO4" 22 1000 21351467 21476913 20.2810112061209 0.406593406593407 "rs9506565" 0.113875890000002
14 "CCDC85C" 28 1000 99977602 100070727 25.6109194964086 0.406593406593407 "rs17098856" 0.0723567899999998
15 "TPM1" 12 1000 63334837 63364113 9.83449980720633 0.406593406593407 "rs4775613" 0.10710369
17 "COPRS" 3 1000 30178883 30186326 2.48413143159882 0.406593406593407 "rs12941700" 0.2919979
17 "MBTD1" 8 1000 49254785 49337427 7.31539850435105 0.406593406593407 "rs9896627" 0.0306965039999999
18 "MC5R" 2 1000 13825542 13826861 1.51867917295845 0.406593406593407 "rs1541276" 0.34996703
19 "C19orf47" 3 1000 40826966 40854434 2.69928299628605 0.406593406593407 "rs7248861" 0.1278833
19 "CTU1" 5 1000 51600862 51611647 4.63942643906678 0.406593406593407 "rs2569432" 0.125382180000001
1 "CHIA" 21 1000 111833473 111863188 20.4810466244029 0.406593406593407 "rs2786161" 0.043549336
1 "CYB5R1" 5 1000 202931000 202936404 4.32885848986547 0.406593406593407 "rs2232851" 0.04487915
2 "LOC100506142" 4 1000 46795395 46807377 3.83733998416196 0.406593406593407 "rs17035292" 0.0968305700000002
5 "ANKRD34B" 6 1000 79852573 79866304 5.35409733926105 0.406593406593407 "rs187262" 0.0691703299999998
5 "KLHL3" 39 1000 136953188 137071779 39.2857505755949 0.406593406593407 "rs6888113" 0.0254237649999999
6 "BYSL" 3 1000 41888964 41900784 2.39986748553769 0.406593406593407 "rs12661819" 0.15948708
10 "GLRX3" 25 1000 131934638 131978646 25.4552546964476 0.407592407592408 "rs10764930" 0.0660185300000005
10 "SORCS1" 195 1000 108333420 108924466 201.617063562733 0.407592407592408 "rs651804" 0.00417781530000001
11 "ZBED5-AS1" 3 1000 10879763 10900823 2.83771946022372 0.407592407592408 "rs771373" 0.2311541
12 "GLI1" 4 1000 57853917 57866047 3.2313604080724 0.407592407592408 "rs7973381" 0.11921019
13 "KLHL1" 118 1000 70274724 70682625 122.236875400044 0.407592407592408 "rs2439683" 0.00627419700000001
13 "LINC00297" 14 1000 30446749 30462542 12.45317913142 0.407592407592408 "rs9508579" 0.0028364516
13 "SCEL" 25 1000 78109808 78219398 23.6915151546884 0.407592407592408 "rs1323617" 0.04689434
14 "GPR137C" 10 1000 53019865 53104431 9.99663964968204 0.407592407592408 "rs6572854" 0.0675057900000002
14 "LINC00871" 72 1000 46533361 46971104 73.725627839696 0.407592407592408 "rs12147964" 0.00556512549999999
16 "MTSS1L" 4 1000 70695106 70719954 3.52887241772618 0.407592407592408 "rs2864755" 0.206390720000001
17 "DCAKD" 7 1000 43100705 43138477 6.15860409663374 0.407592407592408 "rs4793179" 0.119347629999999
20 "NELFCD" 6 1000 57556262 57570188 5.59885856854762 0.407592407592408 "rs163781" 0.0682778950000001
2 "CREB1" 6 1000 208394615 208470284 5.69025540096196 0.407592407592408 "rs11904814" 0.0964821899999993
2 "EPB41L5" 15 1000 120770603 120936697 13.8923678254468 0.407592407592408 "rs13032992" 0.028483378
2 "MFSD6" 26 1000 191273080 191367041 24.4325375168797 0.407592407592408 "rs13409841" 0.0632867299999999
4 "LOC100507053" 48 1000 100010007 100222513 44.2804427878009 0.407592407592408 "rs17583753" 0.0561899469999997
4 "SULT1E1" 3 1000 70706929 70725870 2.72625946129485 0.407592407592408 "rs10019305" 0.144686269999999
7 "CCDC146" 43 1000 76751933 76924521 41.0371217453534 0.407592407592408 "rs10253007" 0.0116657
7 "LOC101928773" 6 1000 41141201 41173099 5.20384484415886 0.407592407592408 "rs6958423" 0.13016815
8 "EMC2" 11 1000 109455852 109499136 10.4184560440066 0.407592407592408 "rs6469191" 0.0869451400000009
9 "NR6A1" 11 1000 127279553 127533589 8.38566444572708 0.407592407592408 "rs10120039" 0.192091170000001
9 "ZNF189" 7 1000 104161135 104172942 6.21512127017207 0.407592407592408 "rs1534828" 0.116742134
11 "SDHAF2" 2 1000 61197596 61214239 1.46483769084031 0.408591408591409 "rs2943805" 0.252597300000001
18 "CDH7" 56 1000 63417487 63548175 53.8571896110192 0.408591408591409 "rs17711596" 0.022861416
19 "IL4I1" 7 1000 50392912 50432796 6.71619462926381 0.408591408591409 "rs4802639" 0.0642605700000002
22 "LL22NC01-81G9.3" 3 1000 37361288 37364213 2.59877576597593 0.408591408591409 "rs8141779" 0.129510940000001
23 "SH3BGRL" 9 1000 80457302 80554046 8.20147387354731 0.408591408591409 "rs1372757" 0.15609619
5 "FBXL21" 7 1000 135266005 135277367 6.90681484399748 0.408591408591409 "rs31549" 0.1787516
5 "FGFR4" 4 1000 176513872 176525143 3.25543232513254 0.408591408591409 "rs2011077" 0.183074159999999
5 "SLC36A2" 16 1000 150694538 150727151 15.6776682338052 0.408591408591409 "rs9324691" 0.0429304600000002
5 "STK10" 68 1000 171469073 171615346 68.5559732056439 0.408591408591409 "rs6555997" 0.00120915239999999
6 "MAN1A1" 56 1000 119498365 119670931 55.0522385334656 0.408591408591409 "rs13216372" 0.0011425248
6 "SHPRH" 5 1000 146205944 146285233 4.15997441307491 0.408591408591409 "rs9403756" 0.16339926
6 "SLC17A2" 7 1000 25912983 25930954 6.23793369674823 0.408591408591409 "rs2071300" 0.0893206199999999
9 "CACNA1B" 39 1000 140772240 141019076 34.910698625511 0.408591408591409 "rs10867098" 0.0502311700000003
9 "ENG" 5 1000 130577290 130617052 5.13788640732372 0.408591408591409 "rs10819309" 0.037792057
10 "CELF2-AS2" 30 1000 11113505 11147451 28.9688611782943 0.40959040959041 "rs10490955" 0.029860144
12 "LOC101930452" 16 1000 9520059 9550213 14.5957560332791 0.40959040959041 "rs12311658" 0.0951562799999996
19 "ZNF71" 10 1000 57106663 57135544 9.56584978741765 0.40959040959041 "rs7254537" 0.168573329999999
4 "MED28" 2 1000 17616272 17626160 1.46825875450407 0.40959040959041 "rs1006722" 0.3198886
6 "LOC100507557" 18 1000 146056004 146207721 12.2018083027065 0.40959040959041 "rs17823001" 0.119042814000001
11 "CARD17" 3 1000 104963195 104972158 2.9542888775581 0.410589410589411 "rs524565" 0.13091616
13 "SPG20OS" 12 1000 36920567 36943872 11.4358944777582 0.410589410589411 "rs9547431" 0.0294515120000001
15 "OTUD7A" 51 1000 31775328 31947542 49.3576331855634 0.410589410589411 "rs11630385" 0.008273271
16 "CORO7-PAM16" 11 1000 4390251 4466962 10.3287252108691 0.410589410589411 "rs11076831" 0.11772025
19 "SLC25A23" 3 1000 6440074 6459781 2.76408723872374 0.410589410589411 "rs7247153" 0.1137905
19 "ZNF578" 20 1000 52956828 53020131 18.4182847015606 0.410589410589411 "rs1457858" 0.118794940000001
1 "LAPTM5" 8 1000 31205314 31230683 7.83860122061101 0.410589410589411 "rs10914189" 0.0692004100000001
1 "MIR137HG" 8 1000 98453555 98515249 5.6388394916886 0.410589410589411 "rs4634961" 0.2878003
22 "NCF4" 3 1000 37257029 37274059 2.57048607455462 0.410589410589411 "rs4821544" 0.1586305
3 "MKRN2" 12 1000 12598512 12625210 10.950414242209 0.410589410589411 "rs3773341" 0.119700129999999
3 "TM4SF19-TCTEX1D2" 2 1000 196042955 196065291 1.68199055279884 0.410589410589411 "rs2047550" 0.23095362
8 "SLC39A14" 17 1000 22224761 22291640 16.0251213242541 0.410589410589411 "rs7844699" 0.05333085
10 "PHYHIPL" 15 1000 60936347 61007534 11.6870910909308 0.411588411588412 "rs2440867" 0.0949896300000007
18 "METTL4" 8 1000 2537523 2571489 7.04427244838679 0.411588411588412 "rs2644176" 0.0748970200000007
2 "SLC39A10" 10 1000 196521531 196602426 8.52754535046327 0.411588411588412 "rs11889699" 0.192837730000001
3 "LINC00994" 6 1000 64064036 64073039 5.08786489528752 0.411588411588412 "rs12492018" 0.0722782300000006
5 "JAKMIP2" 43 1000 146965003 147162411 42.3946876275118 0.411588411588412 "rs6580493" 0.05725984
5 "NNT" 14 1000 43602790 43705668 11.7256427825701 0.411588411588412 "rs12187908" 0.0877994299999998
5 "SLC35A4" 3 1000 139944419 139948683 2.85278826831825 0.411588411588412 "rs250428" 0.21628273
8 "EYA1" 55 1000 72109667 72274467 55.3267287591332 0.411588411588412 "rs1025979" 0.0317861299999999
8 "TDH" 7 1000 11197145 11225961 4.47864391233461 0.411588411588412 "rs2736283" 0.16502866
